静安新城十区,2室1厅,60.22平米,https://sh.lianjia.com/chengjiao/107101808505.html,2019.11.01,333,挂牌340万,成交周期32天,55298,低楼层(共6层),1997年建板楼,南 , 精装
大上海国际花园十六区,2室1厅,99.72平米,https://sh.lianjia.com/chengjiao/107101888960.html,2019.10.31,670,挂牌700万,成交周期13天,67189,中楼层(共12层),2008年建板楼,南 , 其他
大上海国际花园六区,3室2厅,101.81平米,https://sh.lianjia.com/chengjiao/107101757078.html,2019.10.29,521,挂牌540万,成交周期44天,51174,中楼层(共7层),1994年建板楼,南 , 简装
静安新城四区,3室2厅,80.49平米,https://sh.lianjia.com/chengjiao/107101836285.html,2019.10.28,427,挂牌449万,成交周期19天,53051,低楼层(共6层),1997年建板楼,南 北 , 精装
静安新城二区,2室1厅,63.31平米,https://sh.lianjia.com/chengjiao/107101143290.html,2019.10.21,321,挂牌332万,成交周期213天,50703,低楼层(共6层),1997年建板楼,南 , 简装
天安豪园,1室1厅,56.45平米,https://sh.lianjia.com/chengjiao/107101551061.html,2019.10.21,340,挂牌350万,成交周期94天,60231,高楼层(共13层),2014年建板楼,南 , 精装
静安花苑(二),2室2厅,84.06平米,https://sh.lianjia.com/chengjiao/107101560052.html,2019.10.21,525,挂牌540万,成交周期92天,62456,低楼层(共6层),2002年建板楼,南 , 精装
静安新城五区,2室1厅,66.46平米,https://sh.lianjia.com/chengjiao/107101400578.html,2019.10.20,386,挂牌398万,成交周期137天,58081,高楼层(共6层),1997年建板楼,南 , 精装
静安新城五区,2室2厅,65.97平米,https://sh.lianjia.com/chengjiao/107101778505.html,2019.10.20,380,挂牌399万,成交周期29天,57602,中楼层(共7层),1997年建板楼,南 , 精装
静安新城五区,1室1厅,54.32平米,https://sh.lianjia.com/chengjiao/107101226878.html,2019.10.15,298,挂牌320万,成交周期183天,54861,高楼层(共6层),1997年建板楼,南 , 简装
静安新城九区,3室1厅,98.13平米,https://sh.lianjia.com/chengjiao/107101739611.html,2019.10.10,480,挂牌500万,成交周期31天,48915,低楼层(共6层),2003年建板楼,南 北 , 简装
红明二村,2室1厅,61.5平米,https://sh.lianjia.com/chengjiao/107101378678.html,2019.10.10,286,挂牌290万,成交周期132天,46423,高楼层(共6层),1994年建板楼,南 , 精装
九歌上郡,2室2厅,105.51平米,https://sh.lianjia.com/chengjiao/107101768798.html,2019.10.08,730,挂牌775万,成交周期19天,69188,中楼层(共12层),2006年建板楼,南 , 精装
红明一村,2室1厅,61.29平米,https://sh.lianjia.com/chengjiao/107101747181.html,2019.09.27,276,挂牌288万,成交周期15天,45032,高楼层(共6层),1994年建板楼,南 , 精装
静安新城十二区,2室1厅,79.82平米,https://sh.lianjia.com/chengjiao/107101446261.html,2019.09.25,345,挂牌370万,成交周期98天,43223,高楼层(共7层),2000年建板楼,南 , 精装
静安新城四区,3室1厅,80.47平米,https://sh.lianjia.com/chengjiao/107101774358.html,2019.09.24,437,挂牌450万,成交周期4天,54306,低楼层(共7层),1997年建板楼,南 , 简装
红明一村,3室1厅,71.87平米,https://sh.lianjia.com/chengjiao/107101763708.html,2019.09.23,400,挂牌410万,成交周期6天,55657,中楼层(共6层),1994年建板楼,南 , 简装
静安新城七区,2室2厅,91.94平米,https://sh.lianjia.com/chengjiao/107101535201.html,2019.09.22,642,挂牌655万,成交周期71天,69829,中楼层(共11层),2001年建板楼,南 , 精装
静安新城十区,2室1厅,66.1平米,https://sh.lianjia.com/chengjiao/107101758232.html,2019.09.22,307,挂牌320万,成交周期7天,46445,高楼层(共6层),1997年建板楼,南 , 简装
大上海国际花园十二区,2室2厅,81.86平米,https://sh.lianjia.com/chengjiao/107101479826.html,2019.09.10,458,挂牌475万,成交周期73天,55889,中楼层(共5层),1996年建板楼,南 , 精装
静安新城四区,3室2厅,100.77平米,https://sh.lianjia.com/chengjiao/107101337121.html,2019.09.08,505,挂牌520万,成交周期112天,50115,高楼层(共24层),1998年建塔楼,南 , 精装
九歌上郡,2室2厅,106.08平米,https://sh.lianjia.com/chengjiao/107101693087.html,2019.09.04,743,挂牌780万,成交周期7天,70042,低楼层(共12层),2006年建板楼,南 , 精装
大上海国际花园四区,2室2厅,87.23平米,https://sh.lianjia.com/chengjiao/107101542894.html,2019.09.04,496,挂牌515万,成交周期50天,56862,低楼层(共7层),1994年建板楼,南 , 精装
九歌上郡,2室2厅,90.85平米,https://sh.lianjia.com/chengjiao/107101704108.html,2019.09.02,683,挂牌720万,成交周期2天,75179,中楼层(共11层),2006年建板楼,南 , 其他
静安新城四区,2室1厅,61.54平米,https://sh.lianjia.com/chengjiao/107101671631.html,2019.09.02,330,挂牌340万,成交周期11天,53624,中楼层(共6层),1998年建板楼,南 , 简装
静安新城五区,2室1厅,60.79平米,https://sh.lianjia.com/chengjiao/107101596577.html,2019.08.28,354,挂牌379万,成交周期27天,58234,低楼层(共6层),1997年建板楼,南 , 其他
大上海国际花园十六区,2室2厅,99.72平米,https://sh.lianjia.com/chengjiao/107101675227.html,2019.08.28,655,挂牌675万,成交周期5天,65684,低楼层(共12层),2008年建板楼,南 , 其他
九歌茗园,1室1厅,64.17平米,https://sh.lianjia.com/chengjiao/107101633273.html,2019.08.27,450,挂牌485万,成交周期16天,70127,中楼层(共11层),2004年建板楼,南 , 简装
红明二村,2室1厅,60.32平米,https://sh.lianjia.com/chengjiao/107101507613.html,2019.08.26,305,挂牌305万,成交周期51天,50564,高楼层(共6层),1994年建板楼,南 , 简装
静安新城八区,2室1厅,68.31平米,https://sh.lianjia.com/chengjiao/107101675845.html,2019.08.26,415,挂牌435万,成交周期3天,60753,低楼层(共6层),1999年建板楼,南 , 简装
红明一村,3室1厅,60.32平米,https://sh.lianjia.com/chengjiao/107101680075.html,2019.08.26,323,挂牌335万,成交周期2天,53548,中楼层(共6层),1994年建板楼,南 , 其他
九歌上郡,2室2厅,97.4平米,https://sh.lianjia.com/chengjiao/107101064171.html,2019.08.25,638,挂牌665万,成交周期179天,65504,低楼层(共12层),2006年建板楼,南 , 精装
静安新城二区,2室1厅,65.5平米,https://sh.lianjia.com/chengjiao/107101629957.html,2019.08.18,360,挂牌370万,成交周期8天,54962,中楼层(共6层),1998年建板楼,南 , 简装
静安新城五区,1室1厅,51.33平米,https://sh.lianjia.com/chengjiao/107101594713.html,2019.08.17,284,挂牌290万,成交周期17天,55290,低楼层(共6层),1997年建板楼,南 , 简装
大上海国际花园十四区,2室1厅,102.77平米,https://sh.lianjia.com/chengjiao/107101539273.html,2019.08.17,593,挂牌616万,成交周期33天,57702,中楼层(共6层),2000年建板楼,南 , 精装
静安新城五区,1室1厅,52.84平米,https://sh.lianjia.com/chengjiao/107101114569.html,2019.08.16,287,挂牌305万,成交周期156天,54315,低楼层(共6层),1997年建板楼,南 , 毛坯
静安新城七区,2室2厅,86.34平米,https://sh.lianjia.com/chengjiao/107101555699.html,2019.08.14,585,挂牌615万,成交周期25天,67756,高楼层(共11层),2008年建板楼,南 , 简装
静安新城十区,2室1厅,59.83平米,https://sh.lianjia.com/chengjiao/107101019050.html,2019.08.11,307,挂牌325万,成交周期177天,51313,低楼层(共6层),1997年建板楼,南 , 毛坯
静安新城四区,2室1厅,72.45平米,https://sh.lianjia.com/chengjiao/107101523324.html,2019.08.10,411,挂牌420万,成交周期31天,56660,低楼层(共24层),1998年建塔楼,南 , 精装
静安新城十区,1室1厅,51.49平米,https://sh.lianjia.com/chengjiao/107101472360.html,2019.07.30,272,挂牌279万,成交周期33天,52826,高楼层(共6层),1997年建板楼,南 , 简装
静安新城三区,2室1厅,70.55平米,https://sh.lianjia.com/chengjiao/107101540078.html,2019.07.29,408,挂牌415万,成交周期14天,57832,中楼层(共6层),1997年建板楼,南 , 毛坯
静安新城五区,1室1厅,53.15平米,https://sh.lianjia.com/chengjiao/107101200600.html,2019.07.29,304,挂牌308万,成交周期113天,57197,中楼层(共7层),1997年建板楼,南 , 简装
天安豪园,2室2厅,95.34平米,https://sh.lianjia.com/chengjiao/107100699121.html,2019.07.28,600,挂牌610万,成交周期295天,62933,中楼层(共13层),2014年建板楼,南 , 精装
宏明雅舍,3室1厅,103.35平米,https://sh.lianjia.com/chengjiao/107101245481.html,2019.07.28,453,挂牌465万,成交周期98天,43832,中楼层(共6层),1994年建板楼,南 , 毛坯
大上海国际花园二区,2室2厅,88.12平米,https://sh.lianjia.com/chengjiao/107101488885.html,2019.07.22,488,挂牌499万,成交周期21天,55380,低楼层(共7层),1994年建板楼,南 , 精装
红明一村,2室1厅,61.36平米,https://sh.lianjia.com/chengjiao/107101472434.html,2019.07.21,312,挂牌345万,成交周期25天,50848,高楼层(共6层),1994年建板楼,南 , 简装
静安新城十区,2室1厅,70.62平米,https://sh.lianjia.com/chengjiao/107100639850.html,2019.07.17,390,挂牌400万,成交周期307天,55226,高楼层(共6层),1997年建板楼,南 , 简装
静安新城十区,2室1厅,66.16平米,https://sh.lianjia.com/chengjiao/107101512454.html,2019.07.13,328,挂牌335万,成交周期7天,49577,高楼层(共6层),1997年建板楼,南 , 精装
静安新城十区,1室1厅,51.55平米,https://sh.lianjia.com/chengjiao/107100620265.html,2019.07.13,250,挂牌258万,成交周期311天,48497,高楼层(共6层),1997年建板楼,南 , 简装
大上海国际花园酒店公寓,3房间2卫,63.37平米,https://sh.lianjia.com/chengjiao/107101155134.html,2019.07.13,312,挂牌350万,成交周期111天,49156,高楼层(共11层),2008年建塔楼,南 , 精装
九歌上郡,1室1厅,57.72平米,https://sh.lianjia.com/chengjiao/107101403869.html,2019.07.10,410,挂牌420万,成交周期33天,71033,中楼层(共11层),2006年建板楼,南 , 精装
静安新城三区,3室1厅,81.59平米,https://sh.lianjia.com/chengjiao/107101313801.html,2019.07.09,486,挂牌495万,成交周期58天,59505,低楼层(共6层),1997年建板楼,南 , 精装
静安新城七区,2室2厅,82.11平米,https://sh.lianjia.com/chengjiao/107101045615.html,2019.07.08,580,挂牌598万,成交周期135天,70637,高楼层(共11层),2008年建板楼,南 , 精装
九歌上郡,1室2厅,61.57平米,https://sh.lianjia.com/chengjiao/107101433548.html,2019.07.07,470,挂牌540万,成交周期22天,76336,中楼层(共11层),2006年建板楼,南 , 精装
静安新城三区,2室1厅,70.79平米,https://sh.lianjia.com/chengjiao/107101437052.html,2019.06.30,403,挂牌415万,成交周期14天,56929,中楼层(共6层),1997年建板楼,南 , 简装
静安新城十一区,2室1厅,66.35平米,https://sh.lianjia.com/chengjiao/107101389518.html,2019.06.29,297,挂牌305万,成交周期27天,44763,高楼层(共6层),1997年建板楼,南 , 毛坯
大上海国际花园五区,3室2厅,107.32平米,https://sh.lianjia.com/chengjiao/107101479347.html,2019.06.29,565,挂牌598万,成交周期1天,52647,高楼层(共7层),1996年建板楼,南 , 精装
静安新城五区,1室1厅,51.12平米,https://sh.lianjia.com/chengjiao/107101437189.html,2019.06.27,303,挂牌320万,成交周期11天,59273,中楼层(共6层),1997年建板楼,南 , 精装
静安新城七区,2室2厅,82.11平米,https://sh.lianjia.com/chengjiao/107101293964.html,2019.06.21,573,挂牌598万,成交周期46天,69785,中楼层(共11层),2008年建板楼,南 , 精装
静安新城四区,2室2厅,81.74平米,https://sh.lianjia.com/chengjiao/107002287647.html,2019.06.11,435,挂牌455万,成交周期548天,53218,中楼层(共6层),1998年建板楼,暂无数据 , 简装
红明二村,2室1厅,60.94平米,https://sh.lianjia.com/chengjiao/107101218464.html,2019.06.10,315,挂牌330万,成交周期58天,51609,高楼层(共6层),1994年建板楼,南 , 简装
静安新城一区,2室1厅,65.36平米,https://sh.lianjia.com/chengjiao/107101384665.html,2019.06.09,348,挂牌360万,成交周期8天,53244,低楼层(共6层),1998年建板楼,南 , 简装
静安新城七区,2室2厅,89.99平米,https://sh.lianjia.com/chengjiao/107101354956.html,2019.06.08,608,挂牌645万,成交周期15天,67564,低楼层(共12层),2003年建板楼,南 , 精装
宏明雅舍,2室1厅,75.83平米,https://sh.lianjia.com/chengjiao/107100913126.html,2019.06.07,360,挂牌370万,成交周期165天,47475,低楼层(共6层),1994年建板楼,南 , 简装
静安新城五区,2室1厅,59.88平米,https://sh.lianjia.com/chengjiao/107101391841.html,2019.06.07,370,挂牌380万,成交周期4天,61791,低楼层(共6层),1997年建板楼,南 , 精装
静安新城四区,1室1厅,56.26平米,https://sh.lianjia.com/chengjiao/107101165329.html,2019.06.06,336,挂牌345万,成交周期70天,59634,中楼层(共24层),1998年建塔楼,南 , 精装
